Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
13876,252524.6,11:04:40:615,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,609.2592057842467,332.8180144875598,585.1506303183144,370.3171490225502,-,-,0.1,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13878,252558.0,11:04:40:648,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,607.2208246789173,410.2678109539963,593.8405998150042,395.98625229320925,-,-,0.1,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13880,252591.383,11:04:40:681,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,61,3.6684,4.1216,606.3744353703776,341.9877508727828,591.8638823467861,340.4363896808508,-,-,0.0644,0.3341,-0.9403,0.2062,0.3391,-0.9179,0,-,-,-,-,-,-,-,-,,,,,,,
13882,252624.762,11:04:40:715,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,61,3.6631,4.1193,615.2640228472746,403.82536686767816,591.1142133804542,350.4027950105453,-,-,0.0584,0.3361,-0.94,0.2045,0.346,-0.9157,0,-,-,-,-,-,-,-,-,,,,,,,
13884,252658.1,11:04:40:748,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,613.5461970977844,377.01190930471273,593.279522930252,371.0847108009009,-,-,0.1,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13886,252691.5,11:04:40:781,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,617.371038144826,381.01565478047115,600.6921668977826,348.81690951893586,-,-,0.1,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13888,252724.9,11:04:40:815,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,617.9261866911131,357.97709993605355,589.9142877239743,385.8925616438551,-,-,0.1,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13890,252758.286,11:04:40:848,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,,3.6575,,617.5303133021533,363.3330116293582,581.8308783436181,429.72872765868067,-,,0.0521,0.3353,-0.9407,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13892,252791.667,11:04:40:882,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,,3.6612,,619.8524591974149,323.59046986231664,575.768321308351,388.86327044499274,-,,0.0565,0.339,-0.9391,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13894,252825.0,11:04:40:915,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,621.7880956304105,421.83660264244253,581.3579723155676,395.4693367573122,-,-,0.1,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13896,252858.4,11:04:40:948,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,615.9521993315215,390.26276919373635,591.9206021528826,450.81159767433144,-,-,0.1,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13898,252891.8,11:04:40:982,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,607.5299810745196,378.627881036629,590.7446637485616,390.7296791417418,-,-,0.1,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13900,252925.192,11:04:41:015,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,61,3.6771,4.1266,604.9957569603737,328.70482739710997,594.8362869825495,383.3002428582026,-,-,0.0489,0.3432,-0.938,0.1967,0.3506,-0.9156,0,-,-,-,-,-,-,-,-,,,,,,,
13902,252958.574,11:04:41:048,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,,3.674,,602.1827706661232,380.6715709514824,597.9050044080403,349.7462591398601,-,,0.0521,0.3408,-0.9387,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13904,252991.955,11:04:41:082,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,,3.6735,,607.9391642103941,352.4560692728202,600.2065424771586,388.9738642904117,-,,0.0459,0.3453,-0.9374,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13906,253025.3,11:04:41:115,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,607.9003754388425,323.18749457681076,602.6454566617308,408.4506540924386,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13908,253058.7,11:04:41:149,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.1,598.4012785358269,399.0662267082178,595.0718750728263,361.1639360099341,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13910,253092.1,11:04:41:182,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.2,595.017148069298,366.58038187598106,594.9461212370514,390.1241332718901,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13912,253125.5,11:04:41:215,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,52,61,3.7,4.2,593.6711206033174,464.5948280295488,593.3583473317981,342.13199528114126,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13914,253158.891,11:04:41:249,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,52,,3.6677,,599.0081579154959,385.0579492749262,592.1675169028582,393.246316105262,-,,0.0514,0.3166,-0.9472,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13916,253192.279,11:04:41:282,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,24,,0,,515.078897265572,357.05997897517204,591.2743940811533,371.20073424344804,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13918,253225.667,11:04:41:316,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,24,29,0,0,452.11222471466374,401.4537203562562,509.2588473263498,377.5711057454615,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
13920,253259.055,11:04:41:349,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,24,29,0,0,404.8919022984615,330.84507879401957,447.751869257226,286.69551129824595,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
13922,253292.4,11:04:41:382,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,24,29,0.0,0.0,369.4138400064874,334.5232270666794,401.55881522556086,336.5481670132108,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13924,253325.8,11:04:41:416,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,24,29,0.0,0.0,342.78551016606417,365.3889140664363,366.89424158036917,355.0317240715346,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13926,253359.2,11:04:41:449,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,53,62,3.6,4.1,405.05661220424304,383.90646536020336,427.6917506782854,393.6098279054577,-,-,0.0,0.0,-1.0,0.2,0.1,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13928,253392.6,11:04:41:483,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,53,62,3.6,4.1,460.4542576364274,405.17730860079257,474.6016807693893,403.63857938735936,-,-,0.1,0.1,-1.0,0.2,0.1,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13930,253425.994,11:04:41:516,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,62,3.6586,4.157,491.4041110571238,481.2276901482612,509.03942924353726,351.0577393280057,-,-,0.0454,0.0809,-0.9957,0.1983,0.114,-0.9735,0,-,-,-,-,-,-,-,-,,,,,,,
13932,253459.382,11:04:41:549,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,62,3.6564,4.1759,511.26393160784255,489.3592438033304,537.1596144645723,493.836780984764,-,-,0.0462,0.0839,-0.9954,0.2021,0.1138,-0.9727,0,-,-,-,-,-,-,-,-,,,,,,,
13934,253492.773,11:04:41:583,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,,3.6539,,535.4249646281864,539.4494078403379,558.2497533803487,432.61858781362866,-,,0.0412,0.0835,-0.9957,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13936,253526.166,11:04:41:616,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,62,3.6514,4.1893,544.0702842141932,518.9117396808451,568.0618790961997,509.4234791242988,-,-,0.0388,0.081,-0.996,0.2035,0.1177,-0.972,0,-,-,-,-,-,-,-,-,,,,,,,
13938,253559.559,11:04:41:649,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,62,3.6546,4.2021,557.2982549352771,498.45824945396873,577.7590796058133,460.5658934842087,-,-,0.0412,0.0794,-0.996,0.2016,0.1161,-0.9726,0,-,-,-,-,-,-,-,-,,,,,,,
13940,253592.953,11:04:41:683,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,53,62,3.6461,4.2125,569.0123598947284,505.16521979381326,589.6994497835237,462.45736915335203,-,-,0.0412,0.0802,-0.9959,0.2015,0.1099,-0.9733,0,-,-,-,-,-,-,-,-,,,,,,,
13942,253626.3,11:04:41:716,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,33,44,3.6,4.2,581.6954347462693,495.02208938612205,594.0415807274085,484.65285654172084,-,-,0.0,0.2,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13944,253659.7,11:04:41:750,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.2,589.5691016937897,443.0578448460733,580.9795523507055,408.47485067175114,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13946,253693.1,11:04:41:783,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.2,585.5503675150188,459.3815838841381,580.2296812676998,396.4580990048685,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13948,253726.5,11:04:41:816,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.1,581.2345566740513,474.3526474482815,571.5805887171376,461.41151474977596,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13950,253759.9,11:04:41:850,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.1,576.2846659048139,457.08823106146406,565.4939226329166,441.05656196826726,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13952,253793.3,11:04:41:883,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.1,574.0564357210942,392.2879094452356,571.1007311532854,373.7921966529034,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13954,253826.7,11:04:41:917,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,54,63,3.6,4.1,579.7829813500218,385.7481125574087,574.0395743075853,379.5321635478432,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13956,253860.098,11:04:41:950,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,54,,3.59,,590.2230704545537,428.81657687701386,576.2437066733102,329.59807619715866,-,,0.0108,0.3443,-0.9388,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13958,253893.489,11:04:41:983,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,54,,3.5803,,585.6106700622778,375.93621666761373,577.8968059476039,377.40715516384165,-,,0.0156,0.3506,-0.9364,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13960,253926.881,11:04:42:017,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,34,63,3.5745,4.0139,579.4860921225445,369.0236801539451,571.8670276247152,372.626195707651,-,-,0.01,0.3529,-0.9356,0.1657,0.3542,-0.9204,0,-,-,-,-,-,-,-,-,,,,,,,
13962,253960.272,11:04:42:050,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,55,63,3.5672,3.9982,573.568807972094,363.23864351271266,570.840167365562,438.26830158542276,-,-,0.0092,0.3467,-0.9379,0.1685,0.3568,-0.9189,0,-,-,-,-,-,-,-,-,,,,,,,
13964,253993.663,11:04:42:084,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,55,63,3.5607,3.9843,566.8456570629378,384.28369027241115,571.4464559578053,393.40552200964936,-,-,0.0112,0.3504,-0.9365,0.1695,0.356,-0.919,0,-,-,-,-,-,-,-,-,,,,,,,
13966,254027.054,11:04:42:117,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,55,63,3.548,3.976,556.0455131431696,425.51133950358405,565.9687826598947,391.78293937381954,-,-,0.0102,0.3509,-0.9364,0.1703,0.3542,-0.9195,0,-,-,-,-,-,-,-,-,,,,,,,
13968,254060.4,11:04:42:150,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,55,63,3.5,4.0,562.4853117908111,391.21626514362623,555.0346639990578,399.78626414666223,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13970,254093.8,11:04:42:184,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,55,63,3.5,3.9,563.2872235461616,377.56498378916945,558.5955019481994,375.04727448305636,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13972,254127.2,11:04:42:217,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,55,63,3.5,3.9,560.4403396012793,429.71162742788573,566.3763818495089,404.75777539309723,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13974,254160.6,11:04:42:251,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,55,63,3.5,3.9,561.6628787854106,373.56713503118067,562.4289383364213,399.3778981435386,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13976,254194.0,11:04:42:284,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,55,63,3.5,3.9,562.1996558259349,365.94626498907496,562.1262885840907,391.8304559233093,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13978,254227.4,11:04:42:317,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,25,30,0.0,0.0,487.3857955641341,364.43262883324115,487.330770132751,378.91518237707345,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13980,254260.792,11:04:42:351,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,25,30,0,0,431.29405651414027,347.86655413193324,431.2527874406029,415.84853196458016,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
13982,254294.183,11:04:42:384,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,25,,0,,389.2177037044975,353.0953812760302,389.1943004214919,263.62132953361515,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13984,254327.57,11:04:42:417,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,25,,0,,357.6796768082228,400.27987503756236,357.65043515715865,292.8566148475818,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13986,254360.954,11:04:42:451,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,25,,0,,333.99015196013784,295.50166674479595,333.9925362089087,309.99938317797057,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13988,254394.3,11:04:42:484,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,25,30,0.0,0.0,316.1861878922036,314.50049019989746,316.1879760787817,347.94007293142005,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13990,254427.7,11:04:42:518,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,382.3369837511137,362.8475113502332,383.15974163248677,336.6250589847386,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13992,254461.1,11:04:42:551,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,428.0145195082745,378.03431919169856,435.01060051070453,367.9770579050869,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
13994,254494.488,11:04:42:584,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,,3.5066,,460.2797969048612,423.24591006203514,473.89874466936794,349.01458551618236,-,,0.0053,0.3541,-0.9352,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13996,254527.872,11:04:42:618,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,,3.5179,,485.3188619101758,403.39803848604276,503.0648527883654,336.1953990931226,-,,0.0028,0.3456,-0.9384,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
13998,254561.255,11:04:42:651,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,,3.5139,,500.56475889044674,367.0729898136376,524.9394338776135,384.9797459811503,-,,0.0061,0.3388,-0.9408,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
14000,254594.6,11:04:42:685,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,510.59115026995187,376.8687113496589,538.0226568892847,357.1281169723647,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14002,254628.0,11:04:42:718,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,526.422823097085,360.8777914343998,543.598890163492,406.4642579548441,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14004,254661.4,11:04:42:751,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,543.4570796437786,386.379979158118,550.4042532893316,339.6691857224587,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14006,254694.789,11:04:42:785,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5204,3.9291,543.4216190192428,408.88268678501646,553.2081748576227,425.81117421099935,-,-,-0.0026,0.3466,-0.938,0.1634,0.351,-0.922,0,-,-,-,-,-,-,-,-,,,,,,,
14008,254728.179,11:04:42:818,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5304,3.9431,540.597810272923,392.43301556550233,555.0243062823057,409.2996660542985,-,-,0.0044,0.3506,-0.9365,0.1591,0.3579,-0.9201,0,-,-,-,-,-,-,-,-,,,,,,,
14010,254761.575,11:04:42:851,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5341,3.9459,538.7077613935417,389.11929719155546,560.6017744289613,378.0409494309343,-,-,-0.003,0.3452,-0.9385,0.1624,0.3501,-0.9225,0,-,-,-,-,-,-,-,-,,,,,,,
14012,254794.97,11:04:42:885,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,,3.5328,,541.7024364897517,409.0256506929486,564.7848755389531,346.7114752813943,-,,0,0.3424,-0.9396,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
14014,254828.366,11:04:42:918,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5364,3.9344,543.0176238892516,417.8994210613152,566.8894209871435,365.72618966095985,-,-,0.0011,0.3387,-0.9409,0.1635,0.3479,-0.9231,0,-,-,-,-,-,-,-,-,,,,,,,
14016,254861.761,11:04:42:952,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5218,3.9282,551.1420013817003,415.68843170900493,568.3468825010583,377.8900455384936,-,-,-0.004,0.3388,-0.9409,0.1559,0.3497,-0.9238,0,-,-,-,-,-,-,-,-,,,,,,,
14018,254895.157,11:04:42:985,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.5084,3.9184,558.2543137344135,424.8815615643193,566.0731512824453,418.82726502377164,-,-,-0.0073,0.3424,-0.9395,0.1566,0.3508,-0.9232,0,-,-,-,-,-,-,-,-,,,,,,,
14020,254928.553,11:04:43:018,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,64,3.4943,3.9117,566.2569504050133,401.11053064314297,572.162875654234,379.5999227052422,-,-,0.001,0.334,-0.9426,0.1559,0.3516,-0.9231,0,-,-,-,-,-,-,-,-,,,,,,,
14022,254961.9,11:04:43:052,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,570.5755020162703,364.64839388350356,566.4426621567067,409.99573304954794,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14024,254995.3,11:04:43:085,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,569.9947076997619,383.74080753925045,557.7216670112368,367.9992283467413,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14026,255028.7,11:04:43:119,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,562.0637666453025,388.312740550968,555.9875979712498,380.5004385745411,-,-,0.0,0.3,-0.9,0.1,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14028,255062.1,11:04:43:152,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.9,562.0398810807824,406.03926185031224,559.3478760918362,380.33565791072635,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14030,255095.5,11:04:43:185,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.5,3.8,557.6020703747569,428.49505354956483,559.0177470545195,467.86190284749534,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14032,255128.9,11:04:43:219,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.4,3.8,547.2219482905604,402.1825096780596,554.928508954642,422.7639026589798,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14034,255162.3,11:04:43:252,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.5,3.8,539.436856727413,362.51444408055534,551.8615803797338,404.5133437838042,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14036,255195.7,11:04:43:286,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4,3.8,533.5980380550525,413.30901120400614,549.5613839485527,400.73178806123155,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14038,255229.099,11:04:43:319,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,,3.4415,,529.2189240507821,401.4148835728039,547.8362366251669,428.8247680202383,-,,-0.0145,0.3533,-0.9354,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
14040,255262.489,11:04:43:352,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,,3.433,,,,,,-,,-0.011,0.3548,-0.9349,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
14042,255295.879,11:04:43:386,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4282,3.7717,,,,,-,-,-0.0157,0.353,-0.9355,0.1554,0.3552,-0.9218,0,-,-,-,-,-,-,-,-,,,,,,,
14044,255329.269,11:04:43:419,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4287,3.7677,,,,,-,-,-0.0175,0.3458,-0.9382,0.1515,0.3562,-0.9221,0,-,-,-,-,-,-,-,-,,,,,,,
14046,255362.659,11:04:43:453,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4256,3.7656,,,,,-,-,-0.0148,0.3542,-0.9351,0.1528,0.3534,-0.9229,0,-,-,-,-,-,-,-,-,,,,,,,
14048,255396.0,11:04:43:486,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4,3.8,,,,,-,-,0.0,0.4,-0.9,0.1,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14050,255429.4,11:04:43:519,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,56,64,3.4,3.8,,,,,-,-,0.0,0.4,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14052,255462.8,11:04:43:553,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.4,3.8,521.7247485683855,399.61861736325693,581.5356970055437,351.11285795079357,-,-,0.0,0.3,-0.9,0.2,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14054,255496.2,11:04:43:586,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.4,3.8,522.5896037531126,455.6508303469899,578.9506959962442,321.17326595786506,-,-,0.0,0.4,-0.9,0.1,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14056,255529.6,11:04:43:620,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,56,64,3.4,3.8,539.451355239555,465.3416183197449,577.7007599355502,405.6373867668542,-,-,0.0,0.4,-0.9,0.1,0.4,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
14058,255563.0,11:04:43:653,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,56,,3.4327,,542.6029908512445,410.90639030525375,576.7633078900298,382.082856270206,-,,-0.017,0.3584,-0.9334,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
