Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants
49626,3104585.847,08:07:44:371,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,6,6,4.3851,4.0587,595.0276226245038,485.1159970274778,604.0765955902109,483.5519489061027,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49629,3104645.469,08:07:44:431,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,6,7,4.2890,3.9651,593.2155857834864,471.8210189899287,600.8143576835813,470.77793518939217,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49632,3104705.218,08:07:44:490,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,7,7,4.2762,3.9599,598.667497849629,441.49805076551684,606.1869470184498,441.13159979648805,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49635,3104764.839,08:07:44:550,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,7,7,4.1900,3.9671,603.6470902035063,417.1042035246405,609.4769878530965,418.9828985227713,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49638,3104824.46,08:07:44:610,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,7,7,4.1576,3.8237,614.195694207869,398.3152481985622,623.0279215628963,398.6097549837393,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49641,3104884.22,08:07:44:669,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,7,8,4.0603,3.7067,610.6279181028016,392.02811267931827,623.7164001580538,390.3001899855442,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49644,3104943.842,08:07:44:729,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,8,8,3.9476,3.8858,622.2249863821147,384.9495929371493,626.5089083327671,385.25498913765574,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49647,3105003.59,08:07:44:789,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,8,8,3.6421,3.8099,622.8129451096054,380.6321266798331,627.8789641994596,380.1103352536112,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49650,3105063.22,08:07:44:848,Trial019,19 aurevoir.jpg,15,Gainsboro,85.8656,Eye,8,8,3.7263,3.8080,620.1012518296322,382.7830588914735,622.4858154529285,373.24654485190604,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25397,3105609.783,08:07:45:395,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Information,1,1,-,-,618.0674818696525,384.3962580502038,618.44095389303,368.09870205062714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,eye tracking (ballon droite).avi,
84531,3105659.969,08:07:45:445,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.9122,4.0618,619.2796436589824,386.45207102826754,617.54028924301,374.16551314459156,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25403,3105727.808,08:07:45:513,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.9440,4.0516,626.577535301689,384.709969403326,616.2589284993074,373.58526277820556,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84537,3105779.357,08:07:45:565,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.9199,4.0468,616.2066365874529,384.4205139959788,619.5525433638103,373.52948153319016,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84540,3105838.965,08:07:45:624,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.8647,4.0561,622.7696792558754,387.657488164285,622.3105957053824,374.027477278358,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84543,3105898.609,08:07:45:684,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.9405,4.0662,628.7135974843251,390.9018969988009,620.2915189989646,377.6508955195683,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25415,3105958.346,08:07:45:744,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.8622,4.0925,626.1992339296555,390.9136023122406,630.4516815551042,378.6402270435755,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25418,3106017.959,08:07:45:803,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,4.0056,4.1019,625.9174227985313,385.8277561663229,629.3056779658442,376.83458387798595,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84552,3106109.41,08:07:45:895,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,4.0117,4.2380,626.5201050983942,383.43509340428244,628.9097987524267,379.9985655238164,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25424,3106228.555,08:07:46:014,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.9001,4.0358,630.2239696098397,382.845946910423,634.7610645093841,379.7320621324257,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84558,3106296.472,08:07:46:082,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.8969,3.9870,627.5058034738236,382.7759368703148,630.2552394552642,380.86648366555403,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25430,3106356.124,08:07:46:141,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.7958,4.0437,627.7577840155999,383.9505081876337,627.5412428654737,378.16547997752144,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84564,3106415.844,08:07:46:201,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,1,1,3.7090,3.9416,627.5964267665605,376.84659446190483,629.1682680265404,377.41212902373206,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25436,3106495.335,08:07:46:281,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6299,3.6887,628.6498855199286,377.89612872877734,620.1335184508275,378.12518356298875,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25439,3106565.649,08:07:46:351,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6400,3.7900,638.1331880048846,381.5590080762759,618.6379797117557,374.8626405545702,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84573,3106614.709,08:07:46:400,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6908,3.7971,629.7246428307708,374.448894166129,627.634618022842,373.7393034166237,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84576,3106674.349,08:07:46:460,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6959,3.8171,627.8500796298866,375.35181128502893,634.158237137366,377.2976320448605,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84579,3106734.085,08:07:46:519,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.7117,3.8094,622.967794883148,380.03761112501786,635.1600084464876,379.6341995279309,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25451,3106793.713,08:07:46:579,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6883,3.7407,620.1432777513556,378.16320817773743,636.8095789512342,380.9955665385628,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84585,3106853.452,08:07:46:639,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.7484,3.8755,614.7233467199299,379.585566753841,634.285095026921,382.8446494997246,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25457,3106913.083,08:07:46:698,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6238,3.8233,608.0727592774637,382.66682869109746,627.6894155891121,386.750941691323,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25460,3106972.7,08:07:46:758,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6547,3.7358,616.482021390423,380.81846628506935,633.2677686775262,385.1109532052474,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84594,3107032.45,08:07:46:818,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6810,3.7340,618.3834867444448,380.1477128000603,625.1007389144487,384.37282445773195,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84597,3107092.073,08:07:46:877,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.5930,3.7807,617.6251706480981,380.8106872313561,626.6032433060258,383.3684042080359,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25469,3107170.151,08:07:46:955,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.5863,3.7130,613.8469061257389,376.98331301060733,622.2219035642681,377.76903568100386,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84603,3107211.426,08:07:46:997,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6511,3.7124,613.4590977939985,375.0089798825827,618.0573042292473,379.50480500132124,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25475,3107350.626,08:07:47:136,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,2,2,3.6177,3.7257,607.651161098976,377.45218854419176,618.7273978865298,377.58294825336935,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84609,3107410.306,08:07:47:196,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,-,-,3.5493,3.7266,518.8123258538858,358.5353453889164,527.1195034445512,358.61617703897036,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25481,3107475.925,08:07:47:261,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.9098,3.7609,542.4893587253894,365.5592398540168,557.9952935670465,360.0747528652825,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84615,3107571.547,08:07:47:357,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.7112,3.9357,562.2273527277798,369.5330477679579,578.7839904830093,360.0400055233248,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25487,3107629.187,08:07:47:414,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.8254,3.8760,576.116890370201,375.9325604945708,592.5000440344629,361.5455305966977,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84621,3107688.8,08:07:47:474,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.6520,3.8563,585.8298194718075,377.96202112863773,601.8057489283032,360.4319751717502,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84624,3107828.156,08:07:47:613,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.7079,3.8601,593.5094533106694,382.3181593079678,611.2234042942238,361.9731302059871,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25496,3107907.554,08:07:47:693,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.7359,3.9367,605.797616690808,380.89467940805343,621.5596318660648,364.36757896479,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25499,3107987.192,08:07:47:772,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,3,3,3.8654,3.9207,611.4648441481007,380.78683125497594,614.4565364926954,370.39567287428304,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25502,3108066.673,08:07:47:852,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,4,4,3.8321,3.9839,571.6850392837325,394.3370802637171,580.5883826627629,385.6702675087543,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84636,3108146.313,08:07:47:932,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,4,4,3.8894,4.0339,552.0710475747587,398.94139090970043,550.757026247559,394.6278698164391,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25508,3108205.905,08:07:47:991,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,4,4,3.9152,4.0932,536.2704602654246,402.44567443652085,531.856234675411,404.3319298425936,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84642,3108325.281,08:07:48:110,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,5,5,3.9172,4.0362,563.3456993908173,393.50949569215686,553.5325234015231,390.02909713845366,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25514,3108444.661,08:07:48:230,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,5,5,3.9374,4.1067,575.0812597157312,392.1859094440358,552.1888005089795,391.926864423433,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84648,3108544.037,08:07:48:329,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,3.7325,4.0888,574.676814940232,392.1592481662872,551.4635918343878,387.55809443219636,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25520,3108663.42,08:07:48:449,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,3.9065,4.0845,578.1320912659996,396.0849006186936,556.2930455508374,390.1222197585875,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84654,3108743.062,08:07:48:528,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,4.1842,4.1910,578.0852259765292,395.768805505556,562.233023769171,387.60864223534406,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25526,3108842.406,08:07:48:628,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,3.8819,4.2098,584.3578684727571,387.3230854932008,564.8577991398247,380.80202156711727,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25529,3108902.172,08:07:48:687,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,4.1061,4.1614,584.2600723250836,385.6662211533581,566.7422422087571,383.7978581391669,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84663,3109001.521,08:07:48:787,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,4.0757,4.1342,591.6444830089271,387.0766587460714,583.1886190201659,384.92406832411996,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84666,3109101.047,08:07:48:886,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,4.0070,3.9948,609.1650766066786,385.23988516042607,599.7349083659718,391.4131661238006,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25538,3109160.668,08:07:48:946,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,6,6,4.0739,4.0981,608.2792947873412,385.0278887364307,604.720474713209,389.3246881398919,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25541,3109240.294,08:07:49:026,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,7,7,4.1965,4.1207,620.2124031904395,381.17043186386,616.0126217966952,388.11807774814343,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84675,3109319.798,08:07:49:105,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,7,7,4.3250,4.1356,625.0216966690114,380.1897162869709,615.3852531400267,386.6105570741728,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84678,3109399.458,08:07:49:185,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,7,7,3.7791,3.6579,620.229238918328,380.45173837421976,617.4037564912569,379.7122551029097,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84681,3109485.613,08:07:49:271,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,7,7,3.5697,4.0946,528.3666908934576,360.8111447907396,526.2475790731544,360.23929420542777,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84684,3109598.332,08:07:49:384,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,7,7,4.3936,4.1668,547.6991762620069,372.66804042555134,548.7306365636546,372.72856779170644,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84687,3109677.916,08:07:49:463,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,8,8,4.2936,4.1660,559.4668212878341,380.4317249392608,556.0993284241073,377.0182464818062,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25559,3109757.416,08:07:49:543,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,8,8,4.3360,4.0908,574.8067826793151,390.09368067230116,565.2891056152307,387.64083299654965,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84693,3109876.793,08:07:49:662,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,8,8,4.2730,3.9959,547.0877606104348,408.22266725318786,527.4895281984459,404.97184956438207,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25565,3109956.3,08:07:49:742,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.9835,3.9944,565.8432144700058,405.6057452425367,542.5070950143763,408.63211364982226,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84699,3110035.92,08:07:49:821,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.9162,3.9774,571.5953700467844,407.0959636174451,569.0889723648577,410.25836108153953,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84702,3110155.308,08:07:49:941,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.9093,3.9772,576.1759822767689,408.4760719417503,578.7602300249625,411.33918982785383,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84705,3110254.649,08:07:50:040,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.9717,3.8504,585.0056835624592,413.6669826221686,585.7526016668451,414.54884605375474,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25577,3110314.406,08:07:50:100,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.9054,3.8437,591.5966867781012,417.09707330729515,591.4947802089881,419.49146279952936,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84711,3110393.908,08:07:50:179,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,9,9,3.8876,3.7961,595.4946137112728,422.27925491495165,602.3860974019468,420.36598948817215,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84714,3110473.537,08:07:50:259,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,10,10,3.7714,3.8851,609.5815724869158,409.969329507435,605.1335957927575,405.89084110439023,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25586,3110533.15,08:07:50:318,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,10,10,3.7839,3.7692,621.0729284708354,403.46139232960684,616.360436403003,395.8788828452874,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84720,3110632.534,08:07:50:418,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,10,10,3.8701,3.7704,618.6329610554086,395.89212394036633,623.1556588880538,389.9443036632761,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25592,3110712.163,08:07:50:497,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,10,10,3.7742,3.7843,619.1344660258496,395.0654549659604,632.7578696949744,389.5625093032551,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84726,3110831.506,08:07:50:617,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.7800,3.6587,617.3539739372475,391.53272833556787,627.8772123000285,386.9345542403088,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84729,3110930.879,08:07:50:716,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.8316,3.6776,632.2293159435201,383.25980609792975,634.3500376349763,381.2920830781122,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25601,3110990.641,08:07:50:776,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.7783,3.7476,634.7156690756499,380.1111906414932,627.7147046351516,382.5462910929084,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84735,3111070.132,08:07:50:855,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.8286,3.7264,645.6260145642277,375.61959762424397,639.3268476236383,380.49439883147863,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25607,3111129.885,08:07:50:915,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.7644,3.7132,641.1919528375001,379.91294329157836,647.1241217971836,383.51700989819903,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25610,3111229.26,08:07:51:014,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,3.8044,3.6820,637.8587609642946,384.6246091609989,645.8895889787369,384.54540889382946,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25613,3111288.995,08:07:51:074,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,11,4.2123,3.7246,541.4020365126175,363.6308794181732,547.4251575234493,363.55424108596685,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84747,3111368.499,08:07:51:154,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,11,12,3.8760,3.7258,571.655776500349,389.04785334108544,565.6715695505931,384.3698256170314,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25619,3111448.131,08:07:51:233,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,-,-,3.8017,3.7155,491.6356106462868,367.30221756501834,487.14745543396987,363.7764586401485,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84753,3111507.75,08:07:51:293,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,12,13,3.7223,3.7598,512.8813896089127,392.7317576077001,521.5423384576135,380.5937913907982,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84756,3111587.354,08:07:51:373,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,12,13,3.8948,3.9937,538.6158420652846,410.82748284069976,540.1297883085496,402.4507737800208,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
25628,3111647.02,08:07:51:432,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,12,13,3.9668,4.2347,560.6336881035613,420.07315760463734,555.6416913591195,419.8574651113834,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
84762,3111766.367,08:07:51:552,Trial020,20 eye tracking (ballon droite).avi,15,Gainsboro,41.4214,Eye,12,13,4.0970,4.0297,578.9691029411704,409.27761947371056,575.0685682359133,408.6247888166171,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
