Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
15117,2422412.7,13:47:55:770,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,598.2686646428534,364.74767958885553,585.4156261464134,362.15845944507794,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15119,2422446.7,13:47:55:804,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,592.320744054582,364.5820410526849,586.4642126913001,361.2481262911117,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15121,2422480.7,13:47:55:838,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,594.2042194434906,366.8407632752846,583.6515041581986,363.6668536215669,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15123,2422514.7,13:47:55:872,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,606.3697430752611,365.37779928450874,579.087239189218,363.245977899947,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15125,2422548.7,13:47:55:906,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.5,602.5500117491081,364.6916841753534,580.862599633005,365.5403780110064,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15127,2422582.7,13:47:55:940,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,605.7136041520248,361.3140351719012,583.0878386970984,364.9659368308772,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15129,2422616.7,13:47:55:974,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,597.7261984654929,355.3553724719848,578.9334787605111,367.32059875421044,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15131,2422650.7,13:47:56:008,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,598.305878244996,357.62829767129324,586.6009420198643,365.81347401970265,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15133,2422684.7,13:47:56:042,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,590.1698684895464,361.57444645204697,590.0036786298416,365.9135861857785,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15135,2422718.7,13:47:56:076,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,584.9248691224443,365.4567481250335,596.4533528512253,364.00491592257106,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15137,2422752.7,13:47:56:110,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.8,3.6,590.3464846120822,366.2705843587368,598.0798407331554,362.9193586312304,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15139,2422786.7,13:47:56:144,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,9,7,3.7,3.6,585.479257486629,366.6883538763197,598.0357806517136,364.8095065574513,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15141,2422820.7,13:47:56:178,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,-,7,0.0,3.5,502.61040432483765,349.2134778244955,596.3169459934984,365.7915201670755,-,-,0.0,0.0,0.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15143,2422854.7,13:47:56:212,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,7,7,3.7,3.5,523.3282919999876,354.19300187162537,587.3983420741529,365.0042767531485,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15145,2422888.7,13:47:56:246,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.5,554.5914763185476,371.5909051965969,603.8179273717614,380.39019115503066,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15147,2422922.7,13:47:56:280,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.5,570.5078735337518,385.65597365744367,623.2865648466693,388.96027283740733,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15149,2422956.7,13:47:56:314,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.5,591.6935505088268,397.2304016493085,644.7731111984835,398.3384279340062,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15151,2422990.7,13:47:56:348,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.5,609.4015690728419,406.09829179865943,647.9550907479168,407.46352473556647,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15153,2423024.7,13:47:56:382,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,624.9473744421914,413.43643811265446,657.497729687764,412.7442008818524,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15155,2423058.7,13:47:56:416,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,622.9665911033867,415.2072458950176,660.3817471492395,416.2431342739251,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15157,2423092.7,13:47:56:450,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,638.0637152143611,414.2774193391112,667.4952785095594,418.8603150441399,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15159,2423126.1,13:47:56:484,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,640.7258306841442,418.62582910415955,671.2257033459566,424.83724964005035,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15161,2423159.5,13:47:56:517,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,649.7916421107969,420.23811413061685,666.8777247549831,423.9650631126274,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15163,2423192.9,13:47:56:551,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,655.0953479954444,421.5693471104457,669.9608964802801,424.6692073689791,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15165,2423226.3,13:47:56:584,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,663.4054226045704,425.4116081713407,672.9537401565877,425.5379176511793,-,-,0.1,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15167,2423259.7,13:47:56:617,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,8,3.7,3.6,672.5201997347651,429.17923480091457,674.350499555979,430.99510196134077,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15169,2423293.1,13:47:56:651,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,8,7,3.7,3.6,672.5866296211268,430.78482236075365,668.7923086105272,436.74051029271993,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15171,2423326.5,13:47:56:684,Trial018,VNVD151207.avi,26,DarkCyan,0.0,Eye,11,9,3.7,3.6,672.6364520358982,431.9890130306329,664.6236654014385,441.04956654125425,-,-,0.2,0.2,-1.0,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15173,2423359.9,13:47:56:718,Trial018,VNVD151207.avi,26,DarkCyan,0.0,Eye,11,9,3.7,3.6,672.6738188469766,432.8921560330424,661.4971829946219,444.281358727655,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15175,2423393.248,13:47:56:751,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,11,9,3.6997,3.5413,672.7018439552854,433.5695132848495,659.1523211895094,446.70520286745557,-,-,0.1643,0.2702,-0.9487,0.1061,0.2551,-0.9611,0,-,-,-,-,-,-,-,-,,,,,,,
15177,2423426.644,13:47:56:784,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,11,9,3.7202,3.5402,,,,,-,-,0.1697,0.2747,-0.9464,0.1052,0.2674,-0.9578,0,-,-,-,-,-,-,-,-,,,,,,,
15179,2423460.041,13:47:56:818,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,11,,3.7307,,,,,,-,,0.1683,0.2705,-0.9479,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15181,2423493.437,13:47:56:851,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,11,,3.7509,,,,,,-,,0.1632,0.2766,-0.947,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15183,2423526.833,13:47:56:885,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,11,,3.7538,,743.572581892458,413.54430124756135,,,-,,0.168,0.2769,-0.9461,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15185,2423560.229,13:47:56:918,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,11,,3.7613,,768.4929328426672,406.8696158504461,,,-,,0.166,0.2804,-0.9454,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15187,2423593.625,13:47:56:951,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7684,,795.8784783352468,397.46836701814277,,,-,,0.1649,0.29,-0.9427,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15189,2423627.022,13:47:56:985,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7688,,810.8945064395007,388.95183852950464,,,-,,0.1674,0.2863,-0.9434,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15191,2423660.418,13:47:57:018,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7805,,821.6470813884882,388.1258142673299,,,-,,0.1636,0.2876,-0.9437,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15193,2423693.814,13:47:57:052,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7895,,826.6511908288056,381.62991607231714,,,-,,0.1545,0.2886,-0.9449,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15195,2423727.21,13:47:57:085,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7893,,830.4084271321407,382.2975749623724,,,-,,0.1554,0.287,-0.9452,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15197,2423760.606,13:47:57:118,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7911,,835.3716870405367,387.6959204508596,,,-,,0.1614,0.2862,-0.9445,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15199,2423794.003,13:47:57:152,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,12,,3.7974,,839.9796520610092,390.0846264276074,,,-,,0.1888,0.2924,-0.9375,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15201,2423827.4,13:47:57:185,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,12,8,3.8,3.5,855.6055049705367,387.6146012073613,832.6751852062237,395.68369529947665,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15203,2423860.8,13:47:57:219,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,12,10,3.8,3.5,859.3719102831908,387.2391767090585,843.7218332936537,397.3277780984288,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15205,2423894.2,13:47:57:252,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,12,10,3.8,3.4,869.7011254961619,386.147190132415,852.5573155888735,392.01629900620935,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15207,2423927.6,13:47:57:285,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,12,10,3.8,3.4,871.3477842773742,386.03035077595035,853.7905577941964,394.05858577271226,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15209,2423961.0,13:47:57:319,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,10,10,3.8,3.4,878.0692652394378,381.62709949874915,851.9442488632706,395.3233436228203,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15211,2423994.4,13:47:57:352,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.4,884.0052868673592,384.16450385619504,858.6962234456131,392.8480357571919,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15213,2424027.8,13:47:57:386,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.4,888.4375637724254,385.1978157575241,863.4347380262626,391.42889432349295,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15215,2424061.144,13:47:57:419,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.8074,,889.5398286668542,382.11434359608035,866.9886239617497,390.3645382482188,-,,0.2075,0.3014,-0.9306,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15217,2424094.534,13:47:57:452,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,13,,3.811,,890.3665273376757,379.80173947499753,869.6540384133651,389.5662711917632,-,,0.2089,0.2994,-0.931,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15219,2424127.923,13:47:57:486,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,13,,3.8056,,890.986551340792,378.0672863841855,871.6530992520766,388.96757089942145,-,,0.2059,0.3003,-0.9313,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15221,2424161.312,13:47:57:519,Trial018,VNVD151207.avi,26,Cyan,0.0,Eye,13,,3.8062,,891.451569343129,376.7664465660764,,,-,,0.2036,0.2981,-0.9326,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15223,2424194.7,13:47:57:552,Trial018,VNVD151207.avi,26,DarkCyan,0.0,Eye,13,10,3.8,3.4,,,,,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15225,2424228.1,13:47:57:586,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.4,895.5871723098654,377.3999534606081,878.2499888894054,395.02944878255437,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15227,2424261.5,13:47:57:619,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.3,894.8196768508045,376.6673729667731,881.0127548468425,396.0262223087609,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15229,2424294.831,13:47:57:653,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7718,,889.3359118721255,379.803504991632,883.0848293149204,396.7738024534159,-,,0.2032,0.3095,-0.9289,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15231,2424328.209,13:47:57:686,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7783,,891.8205246732715,376.9272272871407,884.6388851659788,397.33448756190705,-,,0.2132,0.3077,-0.9273,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15233,2424361.6,13:47:57:719,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.3,900.2170291659053,375.8225706746674,881.0572379289473,394.7861474148383,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15235,2424395.0,13:47:57:753,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.3,904.925986666236,374.9227091742494,886.6202896603426,396.58094428656125,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15237,2424428.344,13:47:57:786,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7741,,899.8005967163303,373.61172418088677,890.7925784588889,397.92704194035343,-,,0.2159,0.307,-0.9269,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15239,2424461.723,13:47:57:820,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7748,,909.419601809487,374.54317591097805,893.9217950577988,398.9366151806976,-,,0.2083,0.3057,-0.9291,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15241,2424495.101,13:47:57:853,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7657,,909.8261182411477,374.3078897949973,896.2687075069812,399.6937951109557,-,,0.2114,0.3137,-0.9257,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15243,2424528.5,13:47:57:886,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.3,910.8637712055863,372.56684134019304,887.9985193283826,398.0143690488251,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15245,2424561.9,13:47:57:920,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.3,908.0430714712187,370.01027421212984,892.5427291001799,395.6336414753894,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15247,2424595.236,13:47:57:953,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,10,3.7708,3.2508,904.0883036539469,374.16132776347547,891.4375957366708,398.7789533869443,-,-,0.2112,0.3039,-0.929,0.1384,0.2661,-0.9539,0,-,-,-,-,-,-,-,-,,,,,,,
15249,2424628.614,13:47:57:986,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7689,,894.6953440727,376.52659195008727,890.6087457140388,401.13793732061043,-,,0.2104,0.306,-0.9285,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15251,2424662.0,13:47:58:020,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.2,901.7549780287052,381.37215387978955,886.6027831772496,401.8074982555051,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15253,2424695.4,13:47:58:053,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.8,3.2,901.2326258247311,380.4657686931412,876.6547942553539,401.6193621149688,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15255,2424728.749,13:47:58:087,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,10,3.758,3.2179,898.3364248733503,381.06643484495515,869.7168431418597,405.5938845965136,-,-,0.2122,0.3067,-0.9278,0.1326,0.2734,-0.9527,0,-,-,-,-,-,-,-,-,,,,,,,
15257,2424762.128,13:47:58:120,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7463,,901.9840118582096,378.9469977886028,864.513379806739,408.5747764576721,-,,0.2097,0.3078,-0.9281,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15259,2424795.513,13:47:58:153,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,13,,3.7472,,900.6250928905852,379.72338089900575,860.6107823053985,410.81044535354107,-,,0.2081,0.3063,-0.9289,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15261,2424828.9,13:47:58:187,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.7,3.2,892.6793134476098,381.98304798063873,865.4712150140595,407.77357599486083,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15263,2424862.3,13:47:58:220,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.7,3.2,892.5319565417378,377.7685290363617,867.4374007957434,403.2168799353961,-,-,0.2,0.3,-0.9,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15265,2424895.7,13:47:58:253,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.7,3.2,890.453736716632,376.7078534176679,867.7983160238915,403.58559871000705,-,-,0.2,0.3,-0.9,0.2,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15267,2424929.1,13:47:58:287,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,13,10,3.7,3.2,889.4504262118584,377.7081743166412,874.0527821456394,405.47285778177655,-,-,0.2,0.3,-0.9,0.1,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15269,2424962.439,13:47:58:320,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,11,9,3.742,3.2525,897.6216426834734,375.08857291120916,877.3287910101917,405.8650886538338,-,-,0.2109,0.3014,-0.9299,0.1542,0.2682,-0.9509,0,-,-,-,-,-,-,-,-,,,,,,,
15271,2424995.824,13:47:58:354,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,14,,3.7454,,863.774036733351,372.63785579303675,879.7857976586059,406.15926180787676,-,,0.096,0.2925,-0.9514,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15273,2425029.21,13:47:58:387,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,14,,3.7452,,838.4144981834603,372.91375705537206,881.6285526449167,406.37989167340896,-,,0.0918,0.2864,-0.9537,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15275,2425062.602,13:47:58:420,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,14,,3.7361,,820.7903956418336,374.8818831749881,883.0106188846496,406.54536407255813,-,,0.0915,0.2848,-0.9542,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15277,2425096.0,13:47:58:454,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,14,11,3.7,3.4,804.9927310022562,374.7491008091045,847.898939081941,405.05804557878173,-,-,0.1,0.3,-1.0,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15279,2425129.4,13:47:58:487,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,14,11,3.7,3.4,792.9161157654588,377.9233582062814,824.6412910944996,400.28111197344265,-,-,0.1,0.3,-1.0,0.1,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15281,2425162.8,13:47:58:521,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,12,10,3.7,3.4,780.4756279143173,383.78057744619787,801.7142901233865,394.80846032162776,-,-,0.1,0.3,-0.9,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15283,2425196.2,13:47:58:554,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,15,12,3.7,3.4,744.3080187011307,380.556646199181,764.9985722040104,391.16945526480816,-,-,0.0,0.3,-0.9,0.0,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15285,2425229.6,13:47:58:587,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,15,12,3.7,3.4,715.7058853321697,378.23574555236826,733.3978163731246,385.7966601569823,-,-,0.0,0.3,-0.9,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15287,2425263.0,13:47:58:621,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,15,12,3.7,3.4,689.9529190360714,370.0320853200495,709.8120193117941,382.6584512757696,-,-,0.0,0.3,-0.9,0.0,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15289,2425296.4,13:47:58:654,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,15,12,3.7,3.4,672.9826327281116,367.06199668410704,696.9114816325082,381.0425940150463,-,-,0.0,0.3,-0.9,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
15291,2425329.743,13:47:58:688,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,,3.7432,,662.6607321658469,369.0133845415183,687.2360783730438,379.8307010695038,-,,0.0009,0.337,-0.9415,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15293,2425363.135,13:47:58:721,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,12,3.7444,3.4582,654.0513951000581,365.7851260989214,667.1773485840145,381.906697851065,-,-,0.0038,0.3246,-0.9458,-0.0446,0.3057,-0.9511,0,-,-,-,-,-,-,-,-,,,,,,,
15295,2425396.528,13:47:58:754,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,12,3.7441,3.4655,643.3671928352127,363.84074592386924,667.3038668782679,383.3363011479292,-,-,0.006,0.3279,-0.9447,-0.0497,0.3032,-0.9516,0,-,-,-,-,-,-,-,-,,,,,,,
15297,2425429.921,13:47:58:788,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,12,3.7397,3.473,637.7009901701388,365.6256155640007,652.5891354231907,378.0689621961965,-,-,0.0028,0.3307,-0.9437,-0.0465,0.3053,-0.9511,0,-,-,-,-,-,-,-,-,,,,,,,
15299,2425463.313,13:47:58:821,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,,3.7395,,632.5779119007996,365.50788820507853,641.5530868318829,374.1184579823969,-,,0.0035,0.3292,-0.9442,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
15301,2425496.706,13:47:58:854,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,15,12,3.7369,3.4941,635.3448164605484,362.27578434025924,634.1514282904077,377.803068545413,-,-,0.0028,0.3332,-0.9428,-0.04,0.3047,-0.9516,0,-,-,-,-,-,-,-,-,,,,,,,
