Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
74771,3257213.987,17:23:31:211,Trial019,Eye Tracking (ballon droite).avi,57,MediumSlateBlue,98.0899,Eye,76,73,,,618.1072148457599,366.94618060633974,607.9156342676706,345.28801355572284,-,-,0.0693,0.3215,-0.9444,0.0814,0.296,-0.9517,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74775,3257280.748,17:23:31:278,Trial019,Eye Tracking (ballon droite).avi,57,MediumSlateBlue,98.0899,Eye,77,73,,,621.5102038835062,381.1069849328398,607.9644222507759,331.4058531829618,-,-,0.0704,0.3111,-0.9478,0.0737,0.2649,-0.9614,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74779,3257347.504,17:23:31:344,Trial019,Eye Tracking (ballon droite).avi,57,MediumSlateBlue,98.0899,Eye,77,73,,,619.3327501255774,308.78417859927987,611.9863626711806,346.2834348997239,-,-,0.0732,0.3007,-0.9509,0.0782,0.2649,-0.9611,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74783,3257414.26,17:23:31:411,Trial019,Eye Tracking (ballon droite).avi,57,MediumSlateBlue,98.0899,Eye,77,73,,,625.5129230542401,315.5836635255202,609.3313178700735,365.68988868337806,-,-,0.069,0.2992,-0.9517,0.0737,0.2605,-0.9626,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22583,3257862.703,17:23:31:859,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Information,1,1,,,630.1480527507371,335.4262977895301,607.3400342692431,358.47610185698727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a472879567707c4a62d8221944b6200c.avi,-,-,-,-,-,-
22587,3257914.928,17:23:31:911,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,1,1,,,559.2559596788768,337.7550713887095,527.3435491795527,369.47497298444205,-,-,-0.1824,0.2603,-0.9481,-0.177,0.2284,-0.9573,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22591,3257981.684,17:23:31:978,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,1,1,,,498.2941037656672,406.74339606758434,472.81390467396284,359.05178078392294,-,-,-0.1745,0.2598,-0.9498,-0.1778,0.2247,-0.9581,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22595,3258048.442,17:23:32:045,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,1,1,,,503.9213195241131,394.8625065046832,465.28527048293915,353.3603246651003,-,-,-0.0487,0.2595,-0.9645,-0.0616,0.2259,-0.9722,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22599,3258115.208,17:23:32:112,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,2,,,537.5121038613355,396.525293030361,505.19702420172376,351.48093854517816,-,-,0.0831,0.2513,-0.9643,0.0846,0.2168,-0.9725,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22603,3258181.992,17:23:32:178,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,2,,,552.887912034911,377.13494710052674,532.9782763588863,381.4023421090371,-,-,0.0755,0.2504,-0.9652,0.0913,0.2154,-0.9723,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22607,3258248.776,17:23:32:245,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,564.4197681650926,396.72922784978726,553.8142154767582,344.27106614024285,-,-,0.0731,0.2425,-0.9674,0.0717,0.2091,-0.9753,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22611,3258315.561,17:23:32:312,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,573.0686602627287,448.2313992406467,569.4411698151621,477.03761175573334,-,-,0.066,0.2415,-0.9682,0.0833,0.2115,-0.9738,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22615,3258382.345,17:23:32:379,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,579.5553293359559,425.1062324672106,581.161385568965,407.05213188499897,-,-,0.0838,0.237,-0.9679,0.0845,0.2099,-0.9741,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22619,3258449.129,17:23:32:445,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,,,,,-,-,0.0787,0.2424,-0.967,0.088,0.207,-0.9744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22623,3258515.914,17:23:32:512,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,,,,,-,-,0.075,0.2427,-0.9672,0.0859,0.21,-0.9739,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22627,3258582.698,17:23:32:579,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,,,,,-,-,0.0703,0.2396,-0.9683,0.088,0.2046,-0.9749,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22631,3258649.483,17:23:32:646,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,,,,,-,-,0.0755,0.2405,-0.9677,0.0822,0.2098,-0.9743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22635,3258716.267,17:23:32:713,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,2,2,,,,,,,-,-,0.0809,0.2427,-0.9667,0.0783,0.2095,-0.9747,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22639,3258783.051,17:23:32:779,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,2,,,626.315060619721,407.3979503808274,606.952687460737,418.25861353996487,-,-,0.0734,0.2433,-0.9672,0.0829,0.2006,-0.9762,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22643,3258849.836,17:23:32:846,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,638.658541449146,374.64052864533454,619.7122823032413,487.3443234549308,-,-,0.079,0.2442,-0.9665,0.0835,0.2082,-0.9745,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22647,3258916.63,17:23:32:913,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,640.8550334007801,358.3745979572298,615.9229646286694,395.3380674333372,-,-,0.0791,0.2416,-0.9671,0.0875,0.2088,-0.974,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22651,3258983.418,17:23:32:980,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,643.2652377299892,422.0911647452719,618.5888460298166,399.69675837314173,-,-,0.0786,0.2438,-0.9666,0.0863,0.2063,-0.9747,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22655,3259050.202,17:23:33:046,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,649.7719930692236,369.78195441588315,616.4232077929327,395.2768151767807,-,-,0.0746,0.2405,-0.9678,0.0863,0.2153,-0.9727,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22659,3259116.986,17:23:33:113,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,645.2136998369683,433.64509471688933,618.5942289843696,410.84198936400134,-,-,0.079,0.2499,-0.965,0.084,0.2088,-0.9743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22663,3259183.771,17:23:33:180,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,639.451275929087,428.47152926231354,623.1010584343618,338.62018209547,-,-,0.0771,0.2409,-0.9675,0.0868,0.2074,-0.9744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22667,3259250.555,17:23:33:247,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,635.0822221058853,400.23177782817584,629.0816315852921,416.2097110969811,-,-,0.0813,0.2417,-0.967,0.089,0.2075,-0.9742,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22671,3259317.339,17:23:33:314,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,639.6111549301396,372.4775231259914,629.7460087348937,504.44818387537964,-,-,0.0779,0.2455,-0.9663,0.0816,0.2076,-0.9748,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22675,3259384.124,17:23:33:380,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,648.6729597208108,336.4177393501352,627.5436651838141,434.0681085566243,-,-,0.0712,0.2482,-0.9661,0.0858,0.2112,-0.9737,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22679,3259450.908,17:23:33:447,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,644.3604039677837,449.6991541813952,625.4154437433605,383.3927290548195,-,-,0.0737,0.2474,-0.9661,0.0828,0.2183,-0.9724,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22683,3259517.692,17:23:33:514,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,634.8593562130054,458.7672246454433,617.9243220575697,408.3930717823418,-,-,0.0704,0.2537,-0.9647,0.0844,0.2169,-0.9725,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22687,3259584.477,17:23:33:581,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,631.8129048213661,453.6476046597326,619.0827154168963,418.1268792596129,-,-,0.0757,0.2494,-0.9654,0.0842,0.2113,-0.9738,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22691,3259651.261,17:23:33:648,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,2,3,,,632.1658090418322,401.9174277377001,617.7339281838275,354.8328716905611,-,-,0.0715,0.2492,-0.9658,0.0825,0.2107,-0.9741,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22695,3259718.045,17:23:33:714,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,3,4,,,693.1890779479655,468.99730366523426,678.8780881831669,445.29061171859246,-,-,0.2623,0.1987,-0.9443,0.2608,0.1581,-0.9524,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22699,3259784.821,17:23:33:781,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,3,4,,,737.8032705462496,395.4645463616148,724.2085401631397,377.30564928378357,-,-,0.2581,0.2003,-0.9451,0.2606,0.1623,-0.9517,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22703,3259851.584,17:23:33:848,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,3,4,,,760.716564042094,420.066061543064,753.0551288550581,439.1943055058231,-,-,0.2567,0.2028,-0.945,0.2595,0.1626,-0.9519,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22707,3259918.347,17:23:33:915,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,4,5,,,799.5207866262684,436.51407168210045,794.9505401153672,430.8137089234477,-,-,0.3025,0.1667,-0.9385,0.2983,0.1433,-0.9437,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22711,3259985.109,17:23:33:981,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,4,5,,,834.7421619662374,443.8193993450946,820.7661468935195,400.50817640330837,-,-,0.3008,0.1637,-0.9395,0.2952,0.1411,-0.945,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22715,3260051.872,17:23:34:048,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,4,5,,,853.0841516357583,450.3033998943506,839.6928754283105,452.3770504284277,-,-,0.3004,0.1651,-0.9394,0.2845,0.1405,-0.9483,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22719,3260118.635,17:23:34:115,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,875.0677708073526,431.48213627438287,865.2594755588848,469.63632914466257,-,-,0.3149,0.1591,-0.9357,0.3049,0.1373,-0.9424,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22723,3260185.397,17:23:34:182,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,896.1236333333547,444.04399572864446,883.373780531586,431.2496832536777,-,-,0.311,0.1606,-0.9367,0.304,0.1323,-0.9434,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22727,3260252.16,17:23:34:248,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,910.4940846535219,401.0923438223828,900.0626863032758,418.0847263483895,-,-,0.3068,0.1618,-0.9379,0.2879,0.1336,-0.9483,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22731,3260318.922,17:23:34:315,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,925.8733619545317,385.9666473768876,902.9971842916398,487.613715977459,-,-,0.2984,0.1627,-0.9405,0.2921,0.1356,-0.9467,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22735,3260385.685,17:23:34:382,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,926.3392020671203,482.1802113469796,908.5127785153593,485.0318286512214,-,-,0.2956,0.1649,-0.941,0.2869,0.1357,-0.9483,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22739,3260452.448,17:23:34:449,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,940.619863624556,366.6600504760548,914.6626220295227,449.8023598289868,-,-,0.3069,0.1585,-0.9385,0.2947,0.1271,-0.9471,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22743,3260519.21,17:23:34:516,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,936.7484505701664,487.0691068592091,913.2472596414533,453.74046157439557,-,-,0.3037,0.1604,-0.9392,0.2937,0.1287,-0.9472,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22747,3260585.973,17:23:34:582,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,927.017362231976,423.19490843107155,914.0312894932438,438.2413972633866,-,-,0.2972,0.1557,-0.942,0.285,0.1286,-0.9499,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22751,3260652.75,17:23:34:649,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,5,,,926.2288180424516,465.8854541582628,913.7863200828972,471.6773573177442,-,-,0.2972,0.158,-0.9416,0.2838,0.1332,-0.9496,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22755,3260719.532,17:23:34:716,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,6,,,922.6092387981121,518.2646685363248,906.6638149371029,419.5848090126905,-,-,0.2895,0.1573,-0.9442,0.2813,0.1259,-0.9513,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22759,3260786.314,17:23:34:783,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,5,6,,,921.0347241706503,447.95719214208395,899.1481175203837,430.01256182883947,-,-,0.2727,0.1558,-0.9494,0.261,0.1306,-0.9565,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22763,3260853.096,17:23:34:849,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,6,6,,,916.1631854023973,506.7778401578777,887.5312449607671,495.8540099232682,-,-,0.2663,0.161,-0.9503,0.2475,0.1287,-0.9603,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22767,3260919.878,17:23:34:916,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,6,6,,,911.1108914825112,496.25114301030413,877.2991030147589,552.8201176722013,-,-,0.2593,0.1596,-0.9525,0.2523,0.1319,-0.9586,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22771,3260986.66,17:23:34:983,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,6,6,,,907.5812566156972,402.2069385648605,866.5593833762236,490.06818650284504,-,-,0.2584,0.1591,-0.9529,0.2463,0.127,-0.9608,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22775,3261053.442,17:23:35:050,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,7,7,,,922.3891454484406,373.5877786301589,884.0222517831342,509.86896934891035,-,-,0.3139,0.2409,-0.9184,0.3017,0.2111,-0.9297,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22779,3261120.224,17:23:35:117,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,7,7,,,928.1899292826042,531.3037840006184,898.8546554023605,514.647511737998,-,-,0.3136,0.2537,-0.9151,0.3004,0.2193,-0.9282,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22783,3261187.006,17:23:35:183,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,7,7,,,936.2799164639695,384.44130894097884,910.8965272064547,399.77098351794075,-,-,0.3005,0.2567,-0.9186,0.2975,0.2243,-0.928,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22787,3261253.788,17:23:35:250,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,7,7,,,935.3526544278182,350.6754495264989,911.2030999830316,399.04989097578857,-,-,0.2927,0.2537,-0.9219,0.2931,0.2176,-0.931,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22791,3261320.57,17:23:35:317,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,925.3032176091787,345.2769269353324,911.9432380002422,365.2396030268238,-,-,0.2891,0.313,-0.9047,0.2927,0.2757,-0.9156,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22795,3261387.352,17:23:35:384,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,914.1141691440587,474.2439637786423,910.603178469677,350.6955616414477,-,-,0.2868,0.3156,-0.9045,0.2876,0.2813,-0.9155,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22799,3261454.134,17:23:35:450,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,918.2242774384697,362.901335190346,913.2192813918341,387.1689451779042,-,-,0.3096,0.3231,-0.8943,0.304,0.2892,-0.9077,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22803,3261520.876,17:23:35:517,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,925.4342257694518,435.73440628678713,909.2428681952235,341.27161652717547,-,-,0.3032,0.3238,-0.8962,0.3005,0.2872,-0.9095,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22807,3261587.618,17:23:35:584,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,920.4210022811444,305.8775520536388,910.3375521687204,348.6501433425482,-,-,0.2954,0.3293,-0.8968,0.2969,0.2883,-0.9104,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22811,3261654.361,17:23:35:651,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,924.4346622412459,330.6629592677932,906.7736598899294,415.4642149471192,-,-,0.287,0.3252,-0.9011,0.2851,0.2894,-0.9138,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22815,3261721.103,17:23:35:717,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,8,8,,,926.1940512204144,386.318247922477,905.4588532343757,393.4177114386536,-,-,0.2755,0.3247,-0.9048,0.2777,0.2864,-0.917,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22819,3261787.845,17:23:35:784,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,9,9,,,910.5665076315297,368.85893474811905,899.1926933268261,337.96655169114155,-,-,0.2538,0.3255,-0.9108,0.2567,0.2868,-0.923,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22823,3261854.587,17:23:35:851,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,9,9,,,903.8571851917527,330.6052064526435,897.9405633723477,363.5290118123897,-,-,0.2484,0.3254,-0.9124,0.2495,0.2854,-0.9254,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22827,3261921.329,17:23:35:918,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,9,9,,,903.5344127379137,336.4400326031204,881.4243867418625,325.893822596294,-,-,0.2405,0.3299,-0.9129,0.2377,0.2862,-0.9282,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22831,3261988.071,17:23:35:984,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,9,9,,,888.470679310427,407.8932077463311,871.2944539295859,379.2347763555769,-,-,0.24,0.3253,-0.9147,0.237,0.2865,-0.9283,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22835,3262054.813,17:23:36:051,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,9,9,,,877.1728792398121,334.5475746562946,863.6970043203784,356.49694842232964,-,-,0.2317,0.3219,-0.918,0.2318,0.2915,-0.928,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22839,3262121.555,17:23:36:118,Trial020,01 neutre22.avi,57,MediumSlateBlue,0.0,Eye,10,10,,,868.6995291868508,317.45839132605175,857.9989171134727,389.05558619237524,-,-,0.2269,0.3262,-0.9177,0.2283,0.2911,-0.929,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22843,3262188.297,17:23:36:185,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,10,10,,,861.2522429693096,318.8997401973424,844.7467775065122,360.91101863227306,-,-,0.2292,0.3214,-0.9188,0.2216,0.2902,-0.931,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22847,3262255.039,17:23:36:251,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,10,10,,,851.7090623616323,348.8045411620189,836.2819258883342,435.50518455238756,-,-,0.2109,0.3285,-0.9206,0.2183,0.2909,-0.9315,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22851,3262321.801,17:23:36:318,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,10,10,,,842.2403095548723,284.58175086930635,824.0893471571615,367.187868690559,-,-,0.2024,0.3213,-0.9251,0.2059,0.2899,-0.9346,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22855,3262388.587,17:23:36:385,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,11,11,,,794.1432980029713,428.4423549297623,774.9962845194676,373.0367336372643,-,-,0.09,0.186,-0.9784,0.0924,0.1607,-0.9827,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22859,3262455.373,17:23:36:452,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,11,11,,,751.2748131068176,430.6548595066871,741.3025821190141,375.22212849157523,-,-,0.0889,0.1863,-0.9785,0.0901,0.1582,-0.9833,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22863,3262522.159,17:23:36:518,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,11,11,,,719.9925773280022,380.1649897883427,711.484365403132,473.7367475820665,-,-,0.0873,0.1914,-0.9776,0.0893,0.1588,-0.9833,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22867,3262588.945,17:23:36:585,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,12,12,,,687.1677859778845,414.2044623129618,675.8472264530307,410.47295749694587,-,-,0.0343,0.1762,-0.9838,0.0457,0.1444,-0.9885,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22871,3262655.73,17:23:36:652,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,12,12,,,660.4837183519634,430.4917558468541,648.4392504383791,469.3198966369776,-,-,0.0352,0.1752,-0.9839,0.0448,0.1443,-0.9885,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22875,3262722.516,17:23:36:719,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,12,12,,,640.4457497725846,443.95717703117987,632.265742608784,387.5761627148995,-,-,0.0288,0.1781,-0.9836,0.0427,0.147,-0.9882,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22879,3262789.302,17:23:36:786,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,12,12,,,688.209389630155,410.0842384710671,677.0513104924877,492.190592426581,-,-,0.2344,0.2173,-0.9475,0.2289,0.1859,-0.9555,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22883,3262856.088,17:23:36:852,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,737.9792469694607,412.0694548904014,722.937415455585,366.9303611911887,-,-,0.2819,0.2226,-0.9333,0.2677,0.1934,-0.9439,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22887,3262922.874,17:23:36:919,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,772.1411626071648,375.2873053486618,767.8716437192295,329.7653013649714,-,-,0.2757,0.2285,-0.9337,0.2683,0.1982,-0.9427,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22891,3262989.66,17:23:36:986,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,813.3610458026889,446.9312334762037,805.5109774656745,389.79041623088494,-,-,0.2912,0.2415,-0.9257,0.2832,0.2101,-0.9358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22895,3263056.446,17:23:37:053,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,836.9739940985013,398.076306229627,825.8360550913296,381.7241466764171,-,-,0.2948,0.2371,-0.9257,0.2792,0.2104,-0.9369,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22899,3263123.232,17:23:37:120,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,854.88864145295,326.1264862494428,844.3828947667761,479.95254960457675,-,-,0.2805,0.24,-0.9294,0.2778,0.2125,-0.9368,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22903,3263190.009,17:23:37:186,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,870.3290791940789,463.5356993005933,852.9345907083507,440.3953291832711,-,-,0.2819,0.2519,-0.9258,0.2752,0.2153,-0.937,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22907,3263256.793,17:23:37:253,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,13,13,,,878.7924806064392,438.0705950569243,861.0645338585188,365.2677449901971,-,-,0.2782,0.2456,-0.9286,0.2711,0.2101,-0.9393,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22911,3263323.577,17:23:37:320,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,14,13,,,878.8239164103858,437.9412682080221,871.5273224942356,354.9706943321123,-,-,0.2726,0.2474,-0.9298,0.2684,0.2105,-0.94,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22915,3263390.362,17:23:37:387,Trial020,01 neutre22.avi,57,MediumSlateBlue,97.6523,Eye,14,13,,,890.8057683050146,446.5025535438966,872.1499375471742,342.2466904212031,-,-,0.271,0.2493,-0.9297,0.2645,0.2116,-0.9409,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
